GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US78723,78723,ZCTA5 78723,11547,311,42939,2255,65.9,2.5,48541,2754,25.7,2.5,31699,3954,0.8,0.6,16705,67185,1.4,0.6,54600,36148,0,0.3,-,**,3.4,1.1,45541,14785,2.8,1,38281,41572,33.6,2.7,31290,2394,37.2,2.5,62269,4080,7.3,1.3,19495,5904,48.8,2.8,50188,5657,30.4,2.5,43640,5269,13.6,1.3,39281,6901,6690,385,47146,4462,52.6,3.2,33750,7932,47.4,3.2,61272,5842,57.3,3.7,68065,7091,33.4,3.7,25807,2332,9.4,2.4,32083,10035,4857,358,36780,2389,53.8,5.1,30299,3615,38.5,5,22542,3421,15.2,3.2,61083,9506,46.2,5.1,40849,5359,31.3,4.5,36260,4273,14.9,2.9,61202,9864,34.6,(X),(X),(X),39.2,(X),(X),(X),27.5,(X),(X),(X)
8600000US78725,78725,ZCTA5 78725,2376,236,52381,5899,53.5,8.2,51012,8139,30.6,6.3,54744,9191,0,1.6,-,**,0.9,1.2,-,**,0,1.6,-,**,9.4,6.1,34429,46614,5.6,5.5,98021,50560,40.7,7.2,51225,9654,26.6,6.7,56771,17841,2.6,2.3,47500,10976,39.4,9.1,52780,18505,49.5,10,53641,8169,8.4,3.9,34667,80005,1762,248,53735,8211,43.6,9.7,46250,17941,56.4,9.7,66239,7040,66.3,10.2,67056,11781,19.7,7.6,31125,28215,14,9.2,38524,7442,614,187,42160,8223,45.1,16.7,37688,11495,34.7,15.1,31354,7398,10.4,12.1,-,**,54.9,16.7,51688,19631,27.4,18.4,55682,15358,27.5,17.3,50096,32672,28.3,(X),(X),(X),29.4,(X),(X),(X),23.1,(X),(X),(X)
8600000US78726,78726,ZCTA5 78726,5477,391,67466,9604,82.3,4.4,66588,10212,5.5,3,46098,17530,1,1.6,-,**,8.5,2,131292,30533,0,0.7,-,**,1.7,1.8,-,**,0.9,1.2,-,**,15,5.3,54621,6709,69.6,5.6,72074,21366,9.7,3.7,31844,13268,52.9,7,65332,8631,33.4,5.5,118000,22893,3.9,1.9,53295,59326,3266,322,104519,20990,52.9,6.7,112434,24968,47.1,6.7,98427,24753,76.5,6.4,131313,15900,18.8,5.7,40722,4209,4.6,3.2,58750,22075,2211,359,46807,10050,43.9,10.1,34281,5686,36.7,9.6,32717,4695,7.1,5.3,56053,33802,56.1,10.1,60444,16102,34,9.7,52031,30611,22.1,10.5,60842,19082,20.6,(X),(X),(X),21.9,(X),(X),(X),18.7,(X),(X),(X)
8600000US78727,78727,ZCTA5 78727,12341,278,69570,3926,76,2.5,71644,3482,6.6,1.6,37500,10861,0.3,0.3,44808,166081,11.8,2,69682,38678,0,0.3,-,**,2.2,1,68698,38857,3.1,1.2,54904,16882,15.8,1.9,55167,8273,63,2.6,75632,2686,8.3,2,32199,29525,48.7,2.8,71506,4021,34.3,2.4,80449,12015,8.7,1.2,64519,20250,6484,422,80699,6242,43.1,3.6,74009,7959,56.9,3.6,85685,8617,76.7,3.9,90315,5622,16,3,49972,18367,7.3,2.3,57039,16365,5857,447,58582,5787,49.1,5.2,50091,5361,35.7,4.2,42344,10309,13.4,4,64327,23465,50.9,5.2,68061,4634,34.1,4.5,61169,8844,16.8,3.6,75025,8561,23,(X),(X),(X),24,(X),(X),(X),21.8,(X),(X),(X)
8600000US78728,78728,ZCTA5 78728,9543,375,48612,5025,64,4,51348,5554,17,3.1,45880,10424,1.5,1,35221,30764,8.6,1.8,54231,31307,0.3,0.5,-,**,3.7,1.4,40813,1975,4.8,2.2,52902,6662,22.6,3.7,41005,2649,47.1,4.3,57633,5321,9.9,2.5,25670,8492,54.9,3.3,54283,4310,25,2.8,57885,8634,10.2,1.6,32983,3332,4640,365,61586,7786,52.3,5.7,49839,9319,47.7,5.7,70410,7309,68.8,5.9,79571,9311,24.4,5.5,34497,3227,6.9,2.8,44688,18201,4903,464,40256,2989,55.1,6,33944,4064,43.6,5.5,32478,4842,11.5,4,39500,20440,44.9,6,48566,7850,30.2,5.3,41910,10696,14.7,4.4,53718,6711,25.5,(X),(X),(X),23.2,(X),(X),(X),26.7,(X),(X),(X)
8600000US78729,78729,ZCTA5 78729,11891,361,60690,5294,79.3,3.4,63869,4504,9.6,3.2,40829,4460,0,0.3,-,**,8.1,1.3,64871,17413,0,0.3,-,**,1,0.7,64122,22296,2.1,0.9,51205,14367,14.9,2.5,62193,17394,66,3.6,64449,5787,6.5,1.7,38302,5662,49.5,3,63805,6204,35.7,3,63664,7060,8.4,1.3,52356,13096,6443,351,77278,6641,47.4,3.6,74954,13534,52.6,3.6,80155,5935,67,4.1,89951,5404,24,3.6,44745,16905,9,3.3,40452,10610,5448,471,43293,2972,59.8,4.9,39342,3443,49.2,5.2,37315,2892,10.6,2.8,63250,32045,40.2,4.9,49608,6038,33.4,4.9,45299,7017,6.8,2.5,64741,12562,21,(X),(X),(X),25.3,(X),(X),(X),14.6,(X),(X),(X)
8600000US78731,78731,ZCTA5 78731,12157,271,75269,7293,86.6,2.6,84201,7093,2.1,1,44261,52160,0.3,0.4,-,**,8.3,2.3,26352,8643,0,0.3,-,**,0.7,0.5,46010,24766,1.9,1,95215,33585,7.4,1.9,72656,8882,80.7,2.8,84335,7283,7.6,1.9,16691,9967,36.7,2.5,68772,7787,34.2,2.2,118634,19730,21.5,1.5,63065,7508,6242,292,117477,9740,42,3.9,122250,21821,58,3.9,115211,11010,84.3,3.2,132961,8493,11.8,2.9,57157,15664,3.8,1.5,77805,28300,5915,362,47216,5773,53.9,4.6,43043,5215,42.7,4.8,43967,4765,11.2,2.7,32778,8013,46.1,4.6,51941,9341,33.5,4,47722,12779,12.6,3.1,79330,18730,24.3,(X),(X),(X),18.9,(X),(X),(X),29.8,(X),(X),(X)
8600000US78733,78733,ZCTA5 78733,3108,180,122860,14692,89.8,2.6,122617,24642,0,1.2,-,**,0.3,0.5,-,**,8,2.1,181029,82458,0,1.2,-,**,1.1,1.1,133472,223137,0.8,0.9,-,**,7.6,2.5,105375,35576,83.3,3.2,123877,11072,0.6,0.7,-,**,33.6,4.5,152042,46265,56.9,4.8,106094,26700,8.9,2.1,71290,24831,2557,202,154821,27620,61,5.3,195962,35169,39,5.3,104042,31201,88.6,3.9,180417,25185,9.7,3.9,60968,2684,1.7,1.5,61406,33859,551,152,36304,10980,67.7,14.6,35268,5155,59.2,15.9,35179,5545,8.5,6.5,80568,110163,32.3,14.6,59500,50595,28.9,14.7,57917,46635,3.4,5.1,-,**,26.3,(X),(X),(X),24.7,(X),(X),(X),32.5,(X),(X),(X)
8600000US78735,78735,ZCTA5 78735,7144,262,79984,6010,89.4,2.6,78843,7797,1.7,1.5,74474,68254,0,0.5,-,**,5.7,1.8,102629,11754,0,0.5,-,**,2,1,54712,31106,1.2,0.9,40278,56749,10.8,2.9,53068,12867,81.3,3.5,81599,11692,4.1,1.8,34902,14935,39.3,3.7,81331,8148,36.6,3.9,112708,13935,20,2.4,56829,11343,4033,371,118601,13732,47.1,4.2,117543,19937,52.9,4.2,119087,21027,81.9,4.5,135139,22236,12.2,4.1,52829,44444,6,2.5,86726,26846,3111,352,49970,5703,62.2,6.1,45177,4565,50.9,6.6,40396,7796,11.3,4.7,80357,36543,37.8,6.1,57563,12108,27.8,6.1,42153,20001,10,5.1,130766,53924,22.8,(X),(X),(X),23.2,(X),(X),(X),22,(X),(X),(X)
8600000US78736,78736,ZCTA5 78736,2719,177,84940,8145,93.5,2.4,84063,8691,0.4,0.7,-,**,0,1.4,-,**,4.3,1.8,123026,165253,0,1.4,-,**,0,1.4,-,**,1.7,1.7,-,**,10.2,4.3,89459,16142,84.4,4.7,83239,9337,0,1.4,-,**,32.7,4.4,82384,11488,46.9,5.1,94250,8389,20.4,4.1,59063,18639,1963,198,89408,8531,33.1,5.8,96926,13058,66.9,5.8,83690,13675,88.5,6.8,95336,10254,7.8,6,35491,28194,3.7,3.6,78043,34975,756,197,51731,17443,54.2,12,31300,19424,50.8,11.6,30000,10277,3.4,4.4,-,**,45.8,12,98088,28529,33.1,11,82625,60031,12.7,7.9,123654,47866,24.2,(X),(X),(X),21.1,(X),(X),(X),25.9,(X),(X),(X)
8600000US78738,78738,ZCTA5 78738,4443,277,118795,14479,89.7,2.9,123346,14785,1.9,1.8,24661,35533,0,0.8,-,**,5.7,2.2,139444,59931,0,0.8,-,**,0.5,0.7,-,**,2.3,1.8,12111,69727,7.8,3,150331,87541,82.4,3.6,119911,15122,1.9,1.8,19519,33780,38.8,3.8,135000,26514,42.5,3.4,129583,16097,16.8,2.2,75833,17186,3704,198,136810,16044,54.4,4.4,154554,17570,45.6,4.4,109458,28274,91.7,3.2,142019,17203,6.9,3,59688,16629,1.4,1.5,160792,81553,739,216,46758,9097,69,9.8,32434,20114,65.6,10.2,31612,19387,3.4,2.7,58958,155284,31,9.8,66458,25161,26.3,8.6,59286,30991,4.7,4.6,74097,22395,23.9,(X),(X),(X),22.3,(X),(X),(X),31.9,(X),(X),(X)
8600000US78739,78739,ZCTA5 78739,5537,191,128597,11436,85,3.7,130421,11340,1.6,1.1,112212,149805,1,0.9,39426,124795,6,1.7,122169,44219,0,0.7,-,**,1.8,1,155341,106009,4.6,3.1,104094,107841,12,2.1,152959,43092,75,4.4,129130,13287,0.5,0.5,194167,20771,43.8,3.5,128977,17676,42.3,3.5,142824,20508,13.5,2.4,84792,20514,4852,225,135920,11841,63,3.7,135213,15004,37,3.7,140323,18777,88.3,4.8,143988,9033,8.2,3.2,84438,18529,3.5,3.5,84011,62467,685,206,55954,35859,64.4,16.5,50583,29866,61,16.6,42143,29240,3.4,3.8,-,**,35.6,16.5,98929,79728,30.2,16.6,82969,101668,5.4,4.6,135750,20205,20.6,(X),(X),(X),20.7,(X),(X),(X),20.1,(X),(X),(X)
8600000US78741,78741,ZCTA5 78741,18780,422,30871,1659,62.8,2.7,31779,2642,11.1,1.7,27370,7987,0.3,0.3,30000,25935,4.1,1.2,28065,10604,0.2,0.2,-,**,18.5,2.3,30815,3016,3.1,0.8,23245,14804,51.8,2.6,28693,2506,30.7,2.6,36572,4518,23.8,2,18828,1907,51.9,2.7,33680,1894,18.7,1.8,36707,1866,5.6,0.8,32375,3194,7613,485,29220,3720,56.5,4.4,20827,2524,43.5,4.4,36394,1858,41.3,4.7,39473,2638,38.6,4.5,16393,6677,20.1,3.5,25556,7189,11167,537,30129,3382,44.4,2.8,23746,2324,26.9,2.6,23474,3610,17.4,2.5,23971,3485,55.6,2.8,33717,2867,30.1,3.2,26419,5818,25.6,3.1,45901,5602,25.4,(X),(X),(X),25.3,(X),(X),(X),23.7,(X),(X),(X)
8600000US78744,78744,ZCTA5 78744,13063,326,41721,1540,62.8,3,44797,3235,9.9,1.6,37992,6512,1.3,0.8,49914,29311,0.7,0.5,59732,52748,0,0.1,-,**,22.9,2.5,38329,6416,2.5,0.9,34070,13826,62.7,2.5,39940,2635,25.6,2.3,49982,4422,8.4,1.6,29015,4727,53,2.1,39838,3564,30.7,2.2,51039,3637,8,1.4,50458,8334,9318,380,40199,1868,59,3.3,31580,2485,41,3.3,49725,3438,58.8,3.6,45430,4307,29.1,3.4,27091,5046,12.1,2.8,38975,13004,3745,332,41028,5564,50.7,5.5,41371,5775,34,5.5,34607,6640,16.6,4.2,51114,8283,49.3,5.5,39766,9737,28.7,4.6,33552,4394,20.7,4.5,59514,9165,28.7,(X),(X),(X),29.2,(X),(X),(X),23.1,(X),(X),(X)
8600000US78745,78745,ZCTA5 78745,24542,476,50672,2307,87.4,1.5,52736,2614,4.6,1,41250,6112,0.7,0.4,56528,32830,1.7,0.6,41875,27939,0.1,0.1,-,**,4.1,0.8,38592,7160,1.4,0.6,28056,16571,31.6,2.1,42855,4297,60.9,2.3,56794,2839,6.3,1.3,27463,9419,47.7,2.3,53914,4245,32,1.8,56601,4539,14,1.3,46159,3044,13152,537,60634,2850,40.3,2.6,44636,3609,59.7,2.6,70234,4030,65.5,2.7,74207,3234,26,2.4,37985,6438,8.5,1.9,36411,16784,11390,615,41900,2455,50,3,40178,3766,37.2,2.9,33596,4375,12.8,2.4,67917,9156,50,3,43077,2459,34.1,3.1,36665,2095,15.9,3.2,59577,7447,24.6,(X),(X),(X),25.6,(X),(X),(X),22.8,(X),(X),(X)
8600000US78746,78746,ZCTA5 78746,10825,233,128936,5950,90.3,1.7,131797,8101,0.7,0.4,104688,81911,0.2,0.2,-,**,6.3,1.3,123566,19567,0.1,0.2,-,**,1,0.9,56005,37476,1.4,0.7,120216,102787,7.3,2,87132,29141,84.2,2.4,134461,10949,2.6,0.9,29893,8568,33.2,2.4,106875,20608,46.6,2.4,178458,21419,17.5,1.3,91890,9239,7507,307,167552,10188,47.8,2.9,194348,15234,52.2,2.9,149399,8577,90,1.8,182631,15199,6.2,1.6,47598,9317,3.8,1.4,59333,46515,3318,294,61726,3733,53.8,5.5,55313,5255,50.2,5.9,54841,4787,3.6,1.5,64792,32407,46.2,5.5,73989,9037,36.4,5.3,72766,10147,9.8,2.9,97333,45164,27.4,(X),(X),(X),30.6,(X),(X),(X),20,(X),(X),(X)
8600000US78748,78748,ZCTA5 78748,16172,419,66309,2989,88.2,2,67080,3658,4.1,1.3,55221,22934,0.3,0.3,26845,156068,2.9,1.1,62188,12542,0.1,0.1,-,**,3.1,1.1,67045,3764,1.2,0.6,101250,36891,26.5,2.2,62071,7526,66,2.5,69455,3864,7,1.5,41094,9235,48.6,2.4,75273,5042,34.5,2,66581,5099,9.9,1.1,56385,11994,9765,416,78205,4937,48.8,3,76853,12428,51.2,3,78591,5295,72.7,3,92892,5892,19.3,2.6,40516,4700,8,2.1,43266,1964,6407,445,52888,4907,55.1,4.7,47294,3508,34.1,4.1,40088,5738,21,3.8,63750,8117,44.9,4.7,60322,3977,28.3,4.4,56299,13131,16.6,4,64016,6635,17.3,(X),(X),(X),16.3,(X),(X),(X),16.7,(X),(X),(X)
8600000US78749,78749,ZCTA5 78749,13975,314,84907,4708,86.6,2,86034,5330,3,1.1,101146,72397,0.8,0.6,115435,55325,6.6,1.1,80855,9970,0,0.3,-,**,1.5,0.7,57292,28755,1.5,0.7,81641,32161,15.2,2.2,82839,17403,73.1,2.5,85826,4973,3.5,1,37868,8717,44.5,2.5,89789,7931,40.2,2.2,97563,10517,11.8,1.2,54816,7672,8831,450,102116,4385,53.1,3.7,102285,5707,46.9,3.7,101822,7302,79.8,3.1,112938,6225,14.7,2.7,55972,11509,5.4,2,75639,41986,5144,467,56762,5423,53.3,5.9,50979,6654,42.5,5.3,43221,4036,10.8,3.5,81250,28202,46.7,5.9,66938,8286,31.3,5.3,58404,8869,15.4,3.8,84808,33578,19.7,(X),(X),(X),19.5,(X),(X),(X),19.8,(X),(X),(X)
8600000US78751,78751,ZCTA5 78751,7604,268,39032,2838,84.2,2.8,40522,4949,1.9,1.2,38500,54372,0,0.5,-,**,5.7,1.5,42292,20516,0,0.5,-,**,3.7,1.6,11328,7307,4.6,1.6,25000,16538,11.9,2.6,25600,8763,76,3.2,41826,5052,18.7,2.6,21098,5142,55.2,3.7,50635,7539,21.4,2.8,47359,17236,4.7,1.3,37628,16503,1796,227,91019,9860,45.7,7.7,83657,13452,54.3,7.7,95863,10419,77.1,6.6,105402,14639,16.5,6.4,7474,11763,6.3,3.9,78438,83848,5808,307,30810,3873,46.4,4.4,27791,4489,31.1,4.2,25233,9339,15.3,3.3,42269,14763,53.6,4.4,33426,4892,35.8,4,26926,2817,17.8,3.8,55580,9078,21.6,(X),(X),(X),20.2,(X),(X),(X),22,(X),(X),(X)
8600000US78752,78752,ZCTA5 78752,7259,349,34716,3439,72.1,4.2,36899,6635,13.8,2.7,24177,9085,0.7,0.5,71458,64485,3.7,1.7,70577,87861,0,0.5,-,**,8.3,2.7,34609,4426,1.4,0.9,47019,16757,44.5,4,28774,6339,37,3.6,46935,5577,10.1,2.4,24375,19132,53,4.2,36627,7369,26,4,30724,12386,10.9,1.6,35669,9048,3817,323,33080,5669,52.1,6.2,21325,2666,47.9,6.2,44484,5621,50.8,7.3,40561,5528,36.3,6.8,17331,6283,12.9,4.3,43138,18507,3442,290,34177,6867,38.3,5.4,33731,5724,29,5.3,25991,8781,9.3,3.4,62734,14958,61.7,5.4,35372,11895,44.1,5.5,26406,6094,17.6,5.6,68917,20552,40.5,(X),(X),(X),46.6,(X),(X),(X),32.3,(X),(X),(X)
8600000US78753,78753,ZCTA5 78753,17919,474,38884,1770,59.7,2.5,40986,2686,15.7,2.1,36279,4710,0.6,0.4,32212,45756,5.7,1.1,43681,14776,0.2,0.2,-,**,16,2.1,34782,2847,2.1,0.7,55547,23433,46.4,2.8,34106,2467,30.7,2.3,53788,3756,8.3,1.8,30474,4107,50.3,2.7,37428,2730,33.3,2.3,45599,3169,8.1,1.1,34484,7231,11345,526,36911,1799,59.1,3.6,31167,2525,40.9,3.6,52810,7201,55.7,3.6,46628,4458,31,3.7,28474,3657,13.3,2.5,30012,2981,6574,459,37784,3378,42.5,4.1,31977,2784,33.3,4,29025,4335,9.2,2.6,45082,8689,57.5,4.1,43433,2875,38,3.8,35548,5876,19.5,3.8,62917,13604,32.6,(X),(X),(X),35.3,(X),(X),(X),25.8,(X),(X),(X)
8600000US78756,78756,ZCTA5 78756,4237,176,59854,5269,89.8,3.3,63515,6569,4.5,2.6,38750,36094,0,0.9,-,**,3.1,2.1,51292,11713,0,0.9,-,**,1.9,1.8,41477,69485,0.8,0.8,-,**,9.3,4.1,44672,17956,82.8,4.6,64959,7935,6.1,2.6,23514,18607,53.9,4.3,64547,6343,30.8,4.5,59535,13185,9.3,2.2,48242,15618,1594,202,107125,10356,42.8,7,105438,7845,57.2,7,111944,14086,82.1,7,114483,12487,13.3,6.5,58750,14627,4.6,3.6,101875,55483,2643,212,44274,5607,39.6,6.9,47601,18486,30.9,5.9,42639,22391,8.7,4.4,50083,22292,60.4,6.9,43973,7663,42.4,7.4,39596,4746,18,6.4,66419,4362,23.8,(X),(X),(X),29.9,(X),(X),(X),20.1,(X),(X),(X)
8600000US78757,78757,ZCTA5 78757,10659,259,57429,4056,87.9,2.5,59980,3257,1.2,0.7,36650,53674,0,0.4,-,**,2.8,1.1,106389,21077,0,0.4,-,**,6.8,2.3,38270,16188,1.2,0.7,75288,82308,14.9,2.7,38459,6756,80.6,2.9,61157,3448,4.7,1.4,20395,2459,45.2,3.1,66563,7632,31.6,2.9,62907,5718,18.5,1.9,41787,7092,5437,349,80712,7935,43.4,4.2,71023,19777,56.6,4.2,86934,8491,71.7,5,95873,5238,19.7,4,36835,9663,8.6,2.9,41307,11067,5222,375,40154,2634,55,5.5,39046,2913,43.1,5.3,35425,5624,11.9,2.6,57679,12249,45,5.5,41269,7418,35.6,5.3,40310,5771,9.4,3.8,48805,13391,23.4,(X),(X),(X),23.8,(X),(X),(X),21.6,(X),(X),(X)
8600000US78758,78758,ZCTA5 78758,17526,412,43537,2094,60,2.5,47681,4416,13.3,1.6,25686,4594,0.5,0.4,28667,25081,7.4,1.1,74650,8231,0.2,0.3,-,**,16.3,2.2,34826,7667,2.3,0.8,43348,25949,35,2.3,36958,4593,42.5,2.3,53890,5137,8.7,1.6,23729,1750,53,2.6,47016,4600,30,2.2,42975,5312,8.3,0.9,38958,9801,9462,529,43795,4190,51.4,3.3,32214,3491,48.6,3.3,59511,5111,57.8,3.7,63468,5498,28.5,3.5,23120,4224,13.6,2.5,35313,8823,8064,456,40104,3430,42.8,4.2,30720,2651,32.5,3.9,27075,4162,10.2,2.5,63750,17312,57.2,4.2,47532,5482,37.3,4.2,40008,6063,19.9,3.6,68647,4870,29.9,(X),(X),(X),27.9,(X),(X),(X),29.7,(X),(X),(X)
8600000US78759,78759,ZCTA5 78759,20120,408,66828,3841,82.3,2,68150,4023,2.9,0.8,51250,18783,0.2,0.2,44813,191790,9.1,1.2,82569,19226,0,0.2,-,**,3,1.1,44661,12057,2.6,0.8,57857,11675,9.9,1.6,56288,10574,75.7,2.1,69049,3597,7,1.4,31650,5100,43,2.1,65109,6058,35,1.9,90189,13867,15,1.3,54399,6477,9243,475,110281,4528,42.5,2.6,113125,10961,57.5,2.6,108232,6187,81.5,2.8,121375,8311,12.8,2.2,46625,11831,5.6,1.8,79028,51999,10877,572,44922,2231,52.3,3.4,42331,2928,44.9,3.2,39933,3316,7.5,1.9,66827,12612,47.7,3.4,53097,9188,36.8,3.8,45510,6701,10.8,2.6,63079,15576,19.8,(X),(X),(X),21.9,(X),(X),(X),17.8,(X),(X),(X)
