GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US78723,78723,ZCTA5 78723,11715,264,42615,2830,66.4,2.2,47866,3477,24.5,2,32803,4032,0.5,0.3,47000,57982,1.6,0.6,58750,21794,0,0.3,-,**,4,1.3,32257,21014,3,1,42000,38512,33.3,2.2,30404,4948,37.8,2.2,61230,3455,7,1.3,20768,5509,46.5,2.3,53200,6562,32.3,2.2,41762,3276,14.2,1.3,39079,8673,6432,319,47277,7826,50.2,3.5,31525,3848,49.8,3.5,61400,2946,58.1,3.9,63924,11128,33.1,3.6,24741,3798,8.8,2.3,39952,11816,5283,376,36425,3125,56.2,4.1,30159,4925,41.3,3.9,22068,3278,14.8,2.6,58125,11789,43.8,4.1,42536,4322,29.6,4,35644,6461,14.2,3,69481,10870,31.8,(X),(X),(X),36.3,(X),(X),(X),25.1,(X),(X),(X)
8600000US78725,78725,ZCTA5 78725,2338,222,65048,10351,50.6,9.4,51853,18659,37.2,8.5,73207,28542,0,1.6,-,**,1.3,1.6,-,**,0,1.6,-,**,4.2,3.2,74886,58762,6.7,6,97718,107184,28.7,8.1,53281,34762,30.3,7.1,61920,15736,0.8,0.8,-,**,42.6,8.1,65880,10253,50.5,8,61860,13377,6.2,3.5,67566,68751,1682,255,66591,11575,40.5,10.1,50458,29220,59.5,10.1,68655,10025,63.8,11.3,81767,6774,23.1,11,23026,13787,13.1,8.8,39566,16037,656,209,51711,15426,38.7,15.8,41250,12186,27.3,13.7,44018,14543,11.4,12.7,39269,17499,61.3,15.8,65154,12106,34.3,18.9,62344,8613,27,19.1,65574,43343,27.6,(X),(X),(X),27.6,(X),(X),(X),23.8,(X),(X),(X)
8600000US78726,78726,ZCTA5 78726,5315,373,68777,9586,81.5,4.3,67205,12349,5,3,45773,21515,0,0.7,-,**,11.3,3.3,127414,42272,0,0.7,-,**,0.9,1.4,-,**,1.3,1.4,-,**,14.1,5.4,53338,16114,69,5.7,74359,23964,9.5,4,25625,34190,50.3,6.3,65541,9978,35.5,5.3,109243,30273,4.7,2.2,54063,70988,3140,280,104853,21004,56.8,6.9,116250,56244,43.2,6.9,100398,14180,77,7.5,135568,22132,19.6,6.8,43935,6081,3.4,2.9,37381,59883,2175,376,44873,8734,46.9,10.8,32210,6177,41,10.2,31199,4369,5.9,3.4,42019,59783,53.1,10.8,53690,17789,37,10.2,50114,28597,16.1,9.4,60548,21736,22.7,(X),(X),(X),23.7,(X),(X),(X),21.2,(X),(X),(X)
8600000US78727,78727,ZCTA5 78727,12674,386,69699,4643,74.1,2.8,72747,4273,6.8,1.8,40139,11616,0.7,0.6,85365,38665,13.2,2,67783,12540,0,0.3,-,**,1.9,0.9,69952,31714,3.3,1.2,52797,24259,15.9,2.3,54974,4490,60.9,3,77402,3528,6.6,1.6,31329,16183,48.7,2.7,73621,4937,35,2.2,77833,9196,9.7,1.2,58286,16046,6930,372,79552,8877,44.4,3.4,69836,9156,55.6,3.4,87710,5631,74.5,3.7,93485,5967,18.2,3.5,30481,17449,7.3,2.4,52417,18655,5744,457,57750,6740,46.4,4,48664,3580,34.6,4.8,42068,5697,11.8,3.3,74071,21030,53.6,4,67083,5643,38.5,4.3,65267,7294,15.1,3.2,78191,17473,23,(X),(X),(X),24.9,(X),(X),(X),20.6,(X),(X),(X)
8600000US78728,78728,ZCTA5 78728,9543,383,49521,4367,67.8,3.7,51752,5559,14.8,2.8,47000,6561,0.7,0.6,25781,36990,8.7,1.6,67917,30817,0.3,0.5,-,**,3.3,1.7,41281,1675,4.4,2.1,52313,20718,23.9,3.1,41715,2963,48.7,3.1,57086,4663,8.8,2.6,30278,10656,53.8,3.2,54974,4673,27.3,2.6,56667,7271,10.2,1.7,31390,4901,4500,361,62792,9138,54.4,5.4,45603,4632,45.6,5.4,76311,3552,68.4,5.5,79112,9638,22.6,5,33194,2294,9.1,3.1,53056,9562,5043,399,41888,2605,56.2,5.7,36684,3307,43.7,5.7,34261,4064,12.4,3.8,56925,11077,43.8,5.7,49738,6877,30.5,4.8,44534,10412,13.3,3.6,54002,13882,25.2,(X),(X),(X),22.7,(X),(X),(X),26.5,(X),(X),(X)
8600000US78729,78729,ZCTA5 78729,12478,482,60567,6100,79.9,2.7,63928,3703,10,2.4,37407,5807,0,0.3,-,**,7.5,1.7,65441,9865,0,0.3,-,**,0.7,0.5,32232,79038,1.9,0.8,57833,22965,16.4,2.5,60565,25301,64.7,3.3,64119,3832,5.7,1.4,38356,5404,48.9,3,63445,8594,36.3,2.6,64923,6077,9.1,1.5,50893,14412,6502,437,76250,4838,49.9,4,76193,15348,50.1,4,76286,4762,65,4.6,89455,4549,26.7,4.6,52199,15946,8.3,3.5,37500,9111,5976,477,42381,3120,57.1,5.7,38788,3289,46.5,5.8,36871,1880,10.7,3.3,54867,28958,42.9,5.7,53581,11257,35.6,5.3,47888,11947,7.3,2.7,75568,11527,19.9,(X),(X),(X),22.9,(X),(X),(X),15.3,(X),(X),(X)
8600000US78731,78731,ZCTA5 78731,12369,305,79315,6108,85.9,1.8,86345,6388,1.8,0.9,72500,86847,0.2,0.4,-,**,8.3,1.8,27003,10773,0.1,0.1,-,**,1.6,1,77964,73426,2.1,0.8,95552,26041,8.4,1.8,80708,4853,79.6,2,86316,7567,6.4,1.5,18945,10385,37.6,2.6,69968,7866,33.2,1.8,122154,17115,22.8,1.6,59889,12234,6430,308,129044,10489,43.8,3.2,132135,16769,56.2,3.2,124241,14853,83.9,3,141341,14359,12.4,2.6,57986,16083,3.7,1.7,80026,21061,5939,353,46294,5845,54.1,4.3,40541,5515,44.2,4.4,41714,5594,9.9,2.3,35833,12646,45.9,4.3,53929,10178,34.3,4,51034,10664,11.6,2.5,80457,21385,24.7,(X),(X),(X),20.2,(X),(X),(X),29.1,(X),(X),(X)
8600000US78733,78733,ZCTA5 78733,3077,160,127250,8319,87,3.1,126272,5900,0,1.2,-,**,0.2,0.4,-,**,10.2,2.9,187260,65565,0,1.2,-,**,1,0.9,135833,208452,1.6,1.5,224417,207829,6.7,2.3,106292,16188,81.3,3.5,127435,8408,0.5,0.6,-,**,34.5,4,155446,36737,55.5,4.4,122409,16365,9.5,2.6,71103,44158,2495,174,162930,28568,62.6,5,211000,42284,37.4,5,122917,23946,88.7,4.2,187500,27813,8.8,3.7,63665,7444,2.5,1.7,61136,19887,582,166,35615,4693,62.4,13.3,33494,6667,55.5,13.7,33686,10085,6.9,6.8,31750,189545,37.6,13.3,60592,56266,32.5,12.4,43750,37643,5.2,6.3,-,**,22.5,(X),(X),(X),21.6,(X),(X),(X),25.1,(X),(X),(X)
8600000US78735,78735,ZCTA5 78735,7327,267,81152,8105,89.6,2.4,80605,8500,1.4,1,20658,64095,0,0.5,-,**,6,2,103333,13181,0,0.5,-,**,1.8,1.1,65903,101089,1.1,0.9,48438,94306,11.4,2.2,60833,15777,80.6,2.5,82443,13110,3.2,1.5,41065,15107,39.6,3.5,82316,17080,35.8,3.8,111167,20470,21.4,2.7,68426,13975,4220,255,121875,20219,47.1,4.9,124821,30454,52.9,4.9,118693,34730,84.1,4.7,145313,13399,10.3,4.2,40913,29847,5.7,2.9,54778,59549,3107,294,51416,6402,60,6.9,44939,8161,51.3,7.5,40996,7040,8.7,4.2,74783,52140,40,6.9,57500,8285,29.1,6.1,50536,19456,10.9,4.5,132763,67914,23.8,(X),(X),(X),23.6,(X),(X),(X),23.7,(X),(X),(X)
8600000US78736,78736,ZCTA5 78736,2789,158,86439,13137,94.8,2.5,85778,12488,0.6,0.9,-,**,0,1.3,-,**,4.1,2.2,36250,194019,0,1.3,-,**,0,1.3,-,**,0.6,0.9,-,**,12.3,4.4,83036,28192,83.1,5.2,91750,15587,1.3,2.1,-,**,30.4,4.4,83926,14232,48.2,5.2,94464,13686,20.2,3.6,67875,29586,2029,144,97917,15721,40.5,6.1,100583,23235,59.5,6.1,95093,19457,87.6,6.3,106015,7022,6.9,4.4,37212,62225,5.5,4.8,80298,31474,760,161,50089,16082,45.3,12.3,35192,14227,41.3,11.7,30833,10687,3.9,4.4,-,**,54.7,12.3,54919,48741,42.1,12.6,47045,19527,12.6,8.2,108929,26349,25,(X),(X),(X),20.5,(X),(X),(X),28.6,(X),(X),(X)
8600000US78738,78738,ZCTA5 78738,4636,230,127683,11527,88.7,3.1,131312,8135,2.4,1.5,27794,156741,0,0.8,-,**,5.8,1.9,137813,57689,0,0.8,-,**,0.7,0.7,70104,27869,2.4,2.5,11637,34045,9.6,2.9,152550,85306,79.8,4.2,130525,7535,1.2,1.3,19375,44054,37.1,3.9,151513,21616,42.9,3.7,132361,21007,18.8,2.6,80341,20886,3941,201,141756,15781,55.1,4.2,162863,14530,44.9,4.2,114620,24821,90.3,3.9,153158,16662,7.5,3.3,66200,13614,2.2,1.6,162702,82568,695,193,49234,11174,67.6,11,42652,24191,65.9,10.9,37500,21842,1.7,1.7,170833,196177,32.4,11,75625,31852,26.2,10.4,61042,39980,6.2,6.1,77431,192918,27.6,(X),(X),(X),25.8,(X),(X),(X),35.7,(X),(X),(X)
8600000US78739,78739,ZCTA5 78739,5828,182,130199,8675,85.1,3.1,128882,9574,1,0.7,136250,91946,1.1,1,39572,164309,7.5,2,131914,61315,0,0.6,-,**,1,1,160365,121582,4.2,2.2,138276,106324,11.2,2.5,136458,31156,75.4,3.4,126573,12972,0.2,0.3,-,**,44.2,3.3,130793,15040,43.1,3.1,139138,22122,12.6,1.9,94286,25872,5082,213,136763,8235,61.8,4.1,135100,9607,38.2,4.1,140278,12208,91.4,4,143544,8700,5.5,1.9,87652,16080,3,3.6,83698,742,746,197,55802,23608,65.3,13.8,51055,28842,59.1,15.2,43417,30463,6.2,6.3,121250,21532,34.7,13.8,94688,69275,33.1,14.2,84107,68630,1.6,2.1,-,**,19.4,(X),(X),(X),19.4,(X),(X),(X),19.7,(X),(X),(X)
8600000US78741,78741,ZCTA5 78741,19396,452,31192,2559,71,2.6,31506,2612,10.1,1.4,24534,7340,0.5,0.4,35391,26524,3.8,1.1,23404,12812,0.4,0.5,-,**,11,1.9,33157,2707,3.4,0.9,25536,12736,50.2,2.4,28235,3315,33.3,2.1,37055,4169,23.7,2.2,19055,2375,50.7,2.7,34232,2109,20.1,2.3,36370,3440,5.5,0.8,30541,6515,7675,480,30229,3757,55,4.5,21414,3880,45,4.5,36819,5192,42.4,4.3,41515,4040,36.7,4.3,14913,5295,20.9,3.7,24900,6731,11721,494,29475,4749,46.1,3.2,24256,1775,28.3,2.8,22935,2521,17.7,3.1,27014,10311,53.9,3.2,33696,2522,29.2,2.9,25009,2631,24.8,2.9,46024,6434,31.2,(X),(X),(X),31.9,(X),(X),(X),28.8,(X),(X),(X)
8600000US78744,78744,ZCTA5 78744,13172,340,41331,2242,70.7,3,42626,3907,9.5,1.7,39415,6658,1.4,0.7,48445,31138,0.5,0.3,80000,41850,0,0.1,-,**,16,3,38496,5536,1.9,0.9,21667,15850,64.3,2.7,38951,3067,25.8,2.4,52993,5378,6.1,1.2,33218,5292,52.9,2.5,40504,2602,32.7,2.3,45827,8111,8.3,1.3,46604,5236,9138,385,39939,2444,59.6,3.2,33705,3525,40.4,3.2,48835,4720,58.7,3.6,45032,5292,31.9,3.5,27558,4275,9.4,2.5,43889,6773,4034,378,37462,4134,46,4.9,40308,4551,29.8,4.8,33212,5941,16.2,3.6,53112,7892,54,4.9,36184,3304,31.6,4.2,32139,5316,22.4,4.1,59173,12845,33.5,(X),(X),(X),35.5,(X),(X),(X),24.5,(X),(X),(X)
8600000US78745,78745,ZCTA5 78745,24734,451,52949,2632,88.1,1.6,54234,3042,4.8,0.9,41641,12649,0.4,0.3,66964,26748,1.9,0.6,55703,38217,0.1,0.1,-,**,3.2,0.8,40104,9508,1.6,0.5,43750,21542,30.2,1.8,45892,5196,62,2.1,58263,3797,5.6,0.9,32571,12186,47,2.1,57398,4095,32.8,2,55601,5845,14.6,1,47859,4012,12917,561,61827,2889,41.6,3,49679,4898,58.4,3,70089,5153,64.8,3.1,75231,4078,25.6,3,39112,6214,9.6,2,45000,20802,11817,615,42958,2734,54.2,3.1,41649,3186,39.9,3.1,36171,2182,14.3,2.4,67049,7175,45.8,3.1,44483,3793,29.5,2.9,36908,3031,16.3,2.8,64232,8447,27,(X),(X),(X),27.8,(X),(X),(X),25.9,(X),(X),(X)
8600000US78746,78746,ZCTA5 78746,10892,278,128556,5312,89.1,2,128945,6158,0.6,0.4,117656,53252,0.2,0.2,-,**,7,1.5,131843,19923,0.3,0.4,-,**,1.1,0.9,58662,47108,1.7,0.8,122635,113785,8.3,1.7,95455,37610,82.1,2,131882,7237,2.2,0.8,44250,21702,33.5,2.4,103581,14162,47.4,2.5,172206,22283,16.9,1.5,87917,12475,7608,274,166615,10555,49,2.6,188393,20777,51,2.6,151964,8997,89.3,2.1,186295,14225,8,1.7,55500,15085,2.7,1.4,100781,124161,3284,308,64500,7905,51.6,5.4,58333,6544,45.1,5.4,54858,6480,6.5,2.4,90333,25661,48.4,5.4,77287,8695,37.7,4.9,75027,11355,10.7,3,100592,21170,28.4,(X),(X),(X),31.6,(X),(X),(X),21,(X),(X),(X)
8600000US78748,78748,ZCTA5 78748,16980,402,68835,3116,87,1.7,70224,4221,4,1.2,58302,10057,0.1,0.2,-,**,4,1.1,62382,13623,0.1,0.2,-,**,2.8,1,67965,2494,2,0.7,83500,40155,25.9,2.2,67111,5287,65,2.5,72197,5092,5.1,1.1,42031,10985,49.8,2.7,76940,4574,34.9,2.8,68584,4200,10.3,1,46636,7001,10409,542,79477,4157,48.3,3.3,78750,5076,51.7,3.3,80289,5841,71.5,3.1,93125,6618,19,3.1,40818,6012,9.5,2.2,44413,17066,6571,508,53826,4089,55.1,4.5,49658,3492,34.9,3.8,43948,4224,20.1,3.5,66236,9000,44.9,4.5,61730,3631,28.3,4.3,54199,11686,16.6,4,68626,8235,19.7,(X),(X),(X),19.7,(X),(X),(X),17.2,(X),(X),(X)
8600000US78749,78749,ZCTA5 78749,14258,325,84954,4643,85.4,2,85826,4833,3,1.1,111167,82795,0.6,0.4,97216,43133,7.8,1.2,81944,12053,0,0.3,-,**,1.2,0.6,68036,24753,2,1,76875,52235,14.6,2,78029,14340,72.1,2.7,86197,6140,2.9,1.2,40455,14870,44,2.6,89479,6865,41.2,2.4,100573,12110,11.9,1,56514,7473,9046,402,103831,4435,52.8,3.1,105054,6290,47.2,3.1,101909,11874,78.3,3.2,113267,5189,15.6,2.6,54356,7841,6.1,1.9,79467,16900,5212,404,58586,4545,51.6,5.2,50677,4086,41.3,5.2,44512,6132,10.3,2.8,90395,17507,48.4,5.2,70170,6553,33.5,5.7,58750,6277,14.9,3.2,98537,30061,21.5,(X),(X),(X),21.1,(X),(X),(X),21.8,(X),(X),(X)
8600000US78751,78751,ZCTA5 78751,7396,240,41279,5720,84.4,2.8,45012,6769,1.2,0.7,39716,48517,0.4,0.6,-,**,5.7,1.7,45662,25526,0,0.5,-,**,4.9,1.8,15294,19292,3.4,1.4,41458,27139,15.5,2.9,32090,6621,73.9,3.2,45026,6840,16.1,2.2,20884,5952,59.3,3.7,50245,6877,19.3,3.1,61192,8178,5.4,1.5,38958,9412,1904,210,92630,10473,42.4,6.9,88426,15220,57.6,6.9,93375,8106,74.8,6,105648,15256,17.2,5.3,12083,20679,8,4.8,60288,44775,5492,274,32221,4134,45.7,4.4,31033,7065,30.8,4.2,27413,3131,14.9,3,47404,14110,54.3,4.4,32832,5628,37.8,3.8,27714,5533,16.5,3.7,56791,8968,21.3,(X),(X),(X),21,(X),(X),(X),21.1,(X),(X),(X)
8600000US78752,78752,ZCTA5 78752,7480,321,37396,3547,68.1,4.3,39924,4692,14.8,2.9,26652,5887,1,0.6,60000,60587,4.1,1.7,72676,70378,0,0.5,-,**,10.8,2.8,35052,6257,1.2,1,47905,14812,43.6,3.6,29125,2850,36.2,3.2,50223,6703,9.1,2.3,20833,12373,57.2,4.1,40853,2932,24.9,3.5,29728,5594,8.8,1.8,37428,9644,3897,339,35495,4044,53.6,5.2,22399,5602,46.4,5.2,46758,8043,55.8,6.2,45677,9173,32.2,5.1,19071,5113,12.1,3.9,31806,22140,3583,349,34488,6431,37.6,5.6,36286,6423,27.8,5,30288,8417,9.8,3.2,68186,21576,62.4,5.6,32402,10779,43.4,6.1,26552,4519,19,6.3,66136,17603,39.3,(X),(X),(X),46.1,(X),(X),(X),31.2,(X),(X),(X)
8600000US78753,78753,ZCTA5 78753,18363,497,39228,2579,62.5,2.9,41817,2437,14.1,2.1,34922,3728,0.4,0.3,54444,28537,6.4,1.1,43526,13877,0.2,0.2,-,**,14.6,2,34372,3178,1.7,0.5,51458,29705,47.2,2.3,34541,2632,31,2,53750,4767,7.3,1.3,29309,8644,49.9,2.4,36478,2800,34.7,2.3,46543,2789,8.1,1.2,38662,7741,11225,452,38472,4021,56.2,3.4,30462,2745,43.8,3.4,57050,6422,56.6,3.4,51373,5016,30.3,3.1,26671,3070,13.1,2.2,29786,4097,7138,466,35496,2674,45.5,4.1,30138,2784,35.5,3.8,27536,4019,10.1,2.2,41894,10976,54.5,4.1,42365,6144,36.6,3.7,33673,5059,17.8,3.8,65819,12269,35.8,(X),(X),(X),36.2,(X),(X),(X),31.9,(X),(X),(X)
8600000US78756,78756,ZCTA5 78756,4314,208,63750,6265,86.6,3.6,68773,9448,4.7,2.6,16563,38637,0,0.9,-,**,5.4,3.2,52540,15602,0,0.9,-,**,2.4,1.8,40795,52426,0.9,1,-,**,11.1,4,55391,16410,79,4.2,70394,12013,5.3,2.5,23176,11596,54.8,4.6,67625,12410,30,4.9,66696,15437,9.9,2.3,48542,13021,1777,201,115568,17087,46.6,5.2,122500,32821,53.4,5.2,113807,18318,79,8.1,138000,14647,13.5,6.1,60887,12636,7.5,5.8,27346,117778,2537,240,47221,4915,39.6,6.2,50313,6604,30.8,5.1,49265,12037,8.8,4.1,51484,22801,60.4,6.2,45934,5813,43.5,6.3,40942,4397,16.9,5.7,66703,7528,18.7,(X),(X),(X),24,(X),(X),(X),14.9,(X),(X),(X)
8600000US78757,78757,ZCTA5 78757,10685,284,60856,3306,89.7,2.2,62357,3319,1,0.6,38462,64067,0,0.3,-,**,2.6,1.2,86563,68890,0,0.3,-,**,5.4,1.9,27762,19533,1.2,0.7,35547,61931,15.1,2.3,35032,9126,80.6,2.6,63691,3779,4.2,1.3,18789,4642,45.5,2.5,66344,5197,32.2,2.5,67293,6994,18.1,1.8,39173,2690,5305,352,82172,5794,44.6,4,75059,12850,55.4,4,87772,9943,73.8,4.9,98536,8471,18.4,4.4,37548,12041,7.8,2.7,39179,14070,5380,402,42007,6376,54.9,4.7,38880,2975,41.4,4.3,32583,4749,13.5,3.5,56316,14923,45.1,4.7,51140,5897,33,4.9,45332,9435,12.1,3.4,62500,18871,25.2,(X),(X),(X),25.1,(X),(X),(X),24.2,(X),(X),(X)
8600000US78758,78758,ZCTA5 78758,17566,451,44476,2168,64.5,2.5,48078,2982,12.2,1.9,28977,5342,0.5,0.4,28633,44286,7.6,1.3,72683,13513,0,0.2,-,**,13.1,1.7,36074,7260,2.2,0.8,45811,24195,35.1,2.3,38093,3172,43.6,2.7,54608,5234,8,1.5,23512,2978,52.6,2.1,47500,3159,30.4,1.8,45458,4239,9,1,41231,7457,9114,456,46481,3599,49.4,3.2,34666,5606,50.6,3.2,60954,4751,60.2,3.4,62463,4601,27.9,3.3,28260,7008,11.8,2.7,37910,3830,8452,421,41053,2372,43.1,3.5,35721,3565,32.3,3.1,31261,4247,10.7,2.1,56250,18107,56.9,3.5,45234,4094,39.1,3.7,36944,4666,17.8,2.5,67928,17583,32.4,(X),(X),(X),31,(X),(X),(X),31,(X),(X),(X)
8600000US78759,78759,ZCTA5 78759,19815,404,70095,3384,82.5,1.7,70878,2597,3.3,0.9,50438,11924,0.1,0.2,"250,000+",***,8.3,1.1,99605,7954,0,0.2,-,**,2.7,1,45128,8401,3.1,0.8,52102,15742,10.8,1.8,52130,9592,74.8,2.2,71597,2471,5.8,1.1,31354,5140,43.5,1.8,67022,6570,34.3,1.6,95283,11399,16.4,1.1,55018,4800,9445,377,110591,5458,41.4,2.8,120149,11259,58.6,2.8,104830,9088,81.6,2.9,121899,8252,12.5,2.5,46667,8668,5.9,1.6,73994,15169,10370,484,46419,2436,50.9,3.2,43226,2474,43.2,3.2,41299,2177,7.7,1.8,70219,13007,49.1,3.2,53720,5857,38.2,3,47201,6804,10.8,2.2,64977,19461,23.7,(X),(X),(X),24.4,(X),(X),(X),22.5,(X),(X),(X)
